Review_Text,Sentiment_Class
Hlo ജയരാജ്ചേട്ടാ പിന്നെ നിങ്ങൾ എടുക്കുന്ന ഫോട്ടോസ് bit aaki ഗൂഗിൾ drive aaki ഡിസ്ക്രിപ്ഷൻ ബോക്സിൽ ഇട്ടൂടെ,Not_relevant
ഇനി Shazam koode review ഇട്ടാൽ കോളം പൂർത്തിയാവും😁,Not_relevant
Intro💝😂 ഇത്രയും വിശദമായ റിവ്യൂ 👍🏻🌹💙,Not_relevant
Unboxing section ഇത്രേം cuts vendayrunnu. അതിന്റെ ഒരു ഇത് പോയി,Not_relevant
എന്നെ പോലുള്ള ചെറിയ youtubersine സപ്പോർട്ട് ചെയ്യാൻ ആരുമില്ല.. 😌😔💔💔💔😍😭,Not_relevant
ഇങ്ങള് ഒരു വല്ലാത്ത പഹയൻ തന്നെ മൻസ്യ..... Intro പൊളിച്ചു 🔥🔥🔥,Not_relevant
Nothing phone 1 ന്റെ പല ഇൻട്രോയും കണ്ടു🙄 പക്ഷെ ഇത് ഒരു ഒന്നൊന്നര ഇൻട്രോ... 👌പൊളി ജയരാജേട്ടാ....👌 ആ കിട്ടി എന്ന് പറഞ്ഞു ഒരു acting.. 😂😂പൊളിച്ചു 🥰,Not_relevant
വീഡിയോയുടെ length ഒന്ന് കുറക്കാമായിരുന്നു....,Not_relevant
ഇൻട്രോ കിടുക്കി.ഇഷ്ടപ്പെട്ടു❤️🔥,Not_relevant
"ബാക്കി എല്ലാ channelil ലും phone ന്റെ കാര്യം മാത്രം കണ്ടു..എവിടെ accessories അടക്കം..😃😊 charger, case ഇപ്പോഴാ ഒരു videoil കാണുന്നെ",Not_relevant
"Used Pixel 4a, Pixel 6a and now using Pixel 8. Once a pixel user, then going back to other phone is difficult. Heating and minor network issue is there. Rest good",Mixed Feelings
ചാർജിഗ് ബാറ്ററി മേഖലകൾ രണ്ടും ഒഴിച്ച് വെച്ചാൽ പിക്സൽ അടിപൊളി ആണ്. പിക്സൽ 7 യൂസർ,Mixed Feelings
Pixel 6  ❤  hand feed pack pakka . Cam super an heating issue mathre negative ullu,Mixed Feelings
Using pixel 6 for the last 2 years. Very good experience. Okay with this phone. Good user experience. Pakshe phone will be a little hot if we use high end performance in outside the temperature,Mixed Feelings
First battery backup kittilla.. pinne kurachu weeks kazhiyumbo.. athyavasyam nalla backup undu... Pinne upadation varumbol onnude adipoly akum.. Pixel 6a .. using 2 years..,Mixed Feelings
"Replaced my Pixel 3a with Pixel 8 during Bbd sale, got it for around 32k , ഗ്രേറ്റ് ഫോൺ ,  loved everything except the weight . No network issues or overheating so far",Mixed Feelings
"Bro njan pixel 8 edthu 20k exchange offeril Suberb phoon aan haptic feedback,camera,inhand feel 10/10 aan battery 5g offakiyaal one day kittum on aanenkil 2 times charge cheyyanam display 🥵  superb. phone i really love it .don't take it if your a heavy gamer bcoz efootball kalikumbo 60fps high resolution kalikaam butt 40 ⁰ c vare povum Fingerprint center aaahn smooth aahn pinne 25k under kittukaayanenkil edtho best phone aahn. Ente previous device s21 fe aayrunnu so charger entel ndayrnnu allel 1.5k charger nu venam .",Mixed Feelings
എൻ്റെ കയ്യിൽ pixel 4a ആണ് ഞാൻ ഇപ്പോഴും ഉപയോഗിക്കുന്നത്.4 കൊല്ലമായി ഇപ്പഴും എൻ്റെ കയ്യിൽ.കുറെ സമയം ഉപയോഗിച്ചാൽ ഫോൺ ചൂടാവും അത് മാത്രമേ എനിക് ഇതുവരെ ഒരു പ്രശ്നമായി തോന്നുന്നുള്ളൂ.വേറെ ഒരു പ്രശ്നവും ഇതുവരെ വന്നിട്ടില്ലാ...,Mixed Feelings
Pixel 7 user. heating allathe vere issue onnumilla cam nice aahn,Mixed Feelings
Pixel is Very good device Pakshe heating  😢 Performance king🎉,Mixed Feelings
"8 ആണ് എൻ്റെ കയ്യിൽ.design,haptic,ai,softwear,display ഒക്കെ ഇഷ്ടപ്പെടൂ.പക്ഷേ ക്യാമറ photos over sharpness,over processed pole ആണ്.ഒരു മാതിരി എക്സ്ട്രാ കറുപ്പ്, Sketch പോലെ എല്ലാ അതിക ഫോട്ടോസിലും വരുന്നു.",Mixed Feelings
ഞാൻ pixel 9 pro XL എടുത്തു... പ്രോ XL ബാറ്ററി കിടു ആണ്.. ഞാൻ നല്ലത് പോലെ ഫോൺ ഉപയോഗിക്കുന്ന ആൾ ആയിട്ട് കൂടെ ഒരു ഫുൾ ഡേ ബാക്ക് up കിട്ടും.. പിന്നെ ചാർജിങ് ഫാസ്റ് ആണ്.. but ചെറിയ സൗണ്ട് ക്ലീരിറ്റി കുറവ് ഉള്ളത് പോലെ തോന്നി..,Mixed Feelings
My favorite brand was OnePlus and with my first salary I bought OnePlus 7t . It was such an gem. Performance camera display❤  i used it for 4 years . But now I am scared to bought a one plus device.hope they will solve this problems. Still a OnePlus fan boy😊,Mixed Feelings
one plus 5 year use cheyyunnu Battery back up kuravann Bakhi ellam good,Mixed Feelings
"One plus Nord 2 3 years aayi upayogikunnu. Ella software updations um cheythu. Ipozhum nannayi work cheyyunnu. Nalla heavy user aanu njan. Ipo Battery il kurach backup kuranju, pinne camera performance kurach degrade aayi. Baki ellam ok aanu.",Mixed Feelings
6 വർഷം ആയി Asus phones യൂസ് ചെയ്യുന്നു. അവർ അപ്ഡേറ്റ്സും തരാറില്ല ഒരു complaints ഇല്ല .,Mixed Feelings
"കഴിഞ്ഞ 7 വർഷത്തോളം ആയി pixel യൂസ് ചെയ്യുന്നു. ഈ പറയുന്ന antutu score ഒന്നും daytoday ലൈഫിൽ അങ്ങനെ ഫീൽ ചെയ്യുന്നില്ല. But, 7pro നല്ല heating ഉണ്ട്. അതൊഴിച്ചാൽ വേറെ പ്രോബ്ലെംസ് ഒന്നും ഉണ്ടായിട്ടില്ല.",Mixed Feelings
"I have been using the pixel 4a with jio e sim since 2020, No problem, great and clean UI , buttery smooth, Great camera performance even with single camera,I am a great fan of pixel phones.Only issue with the chipset",Mixed Feelings
"Everything is outstanding but If any problem happens, there's no service center available in kerala.",Mixed Feelings
OCD Scene ആണ്. ആ ക്യാമറ താഴെ കുറച്ചു താഴെ ആണേൽ ഞാൻ അവിടെ തന്നെ നോക്കി നിക്കും 😂😅,Mixed Feelings
Wow പൊളി,Positive
"ഒരു വർഷം മുന്നേ ഇറങ്ങിയ redmi note 8 അടിപൊളി ആണ്...അതും വെറും 9,999 rs... അതിന് മുന്നിലും പിന്നിലും ഗോറില്ല ഗ്ലാസ് 5 ആണ്... ...അത് പോലെ  mikacha Snapdragon 665 proecssorum ... ",Positive
ഫോൺ കൊള്ളാം adipoli 💖💖👍👍❤️❤️❤️,Positive
"Poco ഇറക്കുന്ന എല്ലാ ഫോണുകളും ഒരേ പോളി💥💥.<a href=""https://www.youtube.com/watch?v=nvlbjX29hOk&amp;t=3m53s"">3:53</a> അത് realme alle 😊",Positive
"എന്റെ zeb 9400pro ഇന്ന് കയ്യിൽ കിട്ടി . ഈ ബിഗ് ബില്യൺ സെയിലിൽ 10000 രൂപയ്ക്ക് കിട്ടി ..ആദ്യം തന്നെ ഒരു ഭക്തിഗാനം ഇടാമെന്നു കരുതി വടക്കുംനാഥനിലെ കളഭം തരാം ഇട്ടു..സത്യം പറയാല്ലോ..അന്നേരം പറന്നു പോയ കിളിയൊന്നും ഇതുവരെ കൂട്ടിൽ കയറിയിട്ടില്ല ...My rating 100/100.Bt, aux r.എല്ലാം ചെക്ക് ചെയ്തു ...പക്കാ .6 hrs burning ചെയ്തു ..Hdmi വഴി കമ്പ്യൂട്ടറിൽ കൊടുത്തിട്ട് പ്ലേ ആയില്ല ..എന്തോ error കാണിച്ചു",Positive
athu us brand ആണ് .പിന്നെ rate 40kplus വരും .ആ വിലക്കുള്ള മുതൽ ഉണ്ട് .സൗണ്ട് വേറെ ലെവൽ 🔥🔥,Positive
Vizio 5.1 dolby atmos soundbar നെ വെല്ലാൻ ഇതുവരെ ഒന്നും ഇല്ല .വെടിക്കെട്ട് ഐറ്റം 🥰🔥,Positive
ഇതിന്റെ sound real ആയിട്ട് കേൾക്കണം bro. Next level 🧨🧨🧨,Positive
Zebronics powliyalle കുറഞ്ഞ വിലയിൽ മികച്ച ക്വാളിറ്റി 😍,Positive
bro നല്ല ഐറ്റമാണ് ആമസോൺ വഴിയാണ് ഞാൻ വാങ്ങിയത്,Positive
ഞാനും വാങ്ങി കിടിലൻ സാധനം🔥🔥best sound quality💕,Positive
sony s20r ഞാനും കേട്ടു... 100il വെച്ചാലും gd qlty sound ആണ് 👍🏼 but zerbn കേട്ടില്ല ഇത് വരെ,Positive
"ഞാനിത് വാങ്ങിയിട്ട് ഒരു വർഷം കഴിഞ്ഞു. നല്ല സൗണ്ട് ക്വാളിറ്റി , സൂപ്പർ ബാസ്, ഫുൾ വോളിയം വെയ്ക്കാൻ പറ്റില്ലാ..... 40 പോയിന്റാണ് ഫുൾ വോളിയം മാക്സിമം ഒരു <a href=""https://www.youtube.com/watch?v=47z6KjtythI&amp;t=30m31s"">30:31</a> അത്രയാകുമ്പോഴക്കും ഭയങ്കര സൗണ്ടാണ്.!",Positive
സത്യമാണ് Bro മൾട്ടിമീറ്റർ വെച്ച് ചെക്ക് ചെയ്ത് ഉറപ്പാക്കിയിട്ട് വാങ്ങിച്ചോളൂ. അടിപൊളിയാണ്..! ❤️,Positive
zebronics നല്ല കമ്പനി ആണ്,Positive
Ha njan satisfied n pinne itherum പ്രതീക്ഷിച്ചില്ല,Positive
ഇത് നല്ല കമ്പനി ആണ് bro ഞൻ use ചെയ്യുന്നു gud quality,Positive
"ബ്രോ പാട്ട് കേൾക്കാൻ സൂപ്പർ ആണ്... ബസ്സ്‌ -3ൽ വച്ചാൽ തന്നെ വീട് കുലുങ്ങും, HDMI ARC സപ്പോർട്ട് ഉള്ള ടിവിയിൽ നിന്നും ഔട്ട്‌ എടുത്ത് സിനിമ കണ്ടാൽ ഡോൽബി അറ്റ്മോസ് ആസ്വാധിക്കാൻ സാധിക്കും ഏറെക്കുറെ... പ്ലേ ചെയ്യുന്ന സിനിമ 5.1 ആയിരിക്കണം... 😍",Positive
"ബാസൊക്കെയുണ്ട് ബ്രോ... അതിനെക്കാൾ എടുത്തു പറയേണ്ട ഒന്ന് പെർഫോമൻസാണ് ഒരേ പൊളിയാണ്, ക്ലാരിറ്റി പക്കയാണ്...💯",Positive
Super ആണ് ബ്രോ ഇത്.boat Avante യും പോളി ആണ്.,Positive
5g illa വില കൂടി,Negative
Samsung അല്ലേ..6 മാസം കൊണ്ട് നല്ല മാറ്റം വന്നോളും..😀,Negative
അയ്യോ വേണ്ട ഇനിയൊരു പരീക്ഷണത്തിനില്ല. ലോക്ക് ഡൌൺ കാലത്ത് ഒരു ഫോൺ വാങ്ങിക്കേണ്ടതായി വന്നു. ഓൺലൈൻ ക്ലാസ്സ്‌ അറ്റൻഡ് ചെയ്യാൻ ഒരു ഫോൺ വേണമായിരുന്നു വാങ്ങിക്കാൻ ചെന്നപ്പോൾ ഫോൺ കിട്ടാനില്ല അവസാനം ഒരെണ്ണം കണ്ടെത്തി samsung galaxy M11 വേറെ ഓപ്ഷനില്ലായിരുന്നു വാങ്ങിക്കേണ്ടിവന്നു. (പ്രശ്നം മീഡിയ സൗണ്ട് )സൗണ്ട് വളരെ കുറവാണ് വാങ്ങിച്ച കടയിൽ ചെന്ന് കംപ്ലയിന്റ് പറഞ്ഞപ്പോൾ അവിടെ നിന്ന് പറഞ്ഞത് ആവശ്യത്തിനുള്ള സൗണ്ട് ഉണ്ടല്ലോ.. ഇതിൽ കൂടുതൽ . എന്നാ സൗണ്ട് വേണം. ഞാൻ ചോദിച്ചോട്ടെ യഥാർത്ഥത്തിൽ മറ്റ് ബ്രാൻഡുമായി കംപേർ ചെയ്യുമ്പോൾ സാംസങ് ഫോൺ സൗണ്ട് കുറവാണോ..?,Negative
"Vivo y12(190g, 5000mah) ഉള്ള ഞാൻ തന്നെ കഷ്ടപ്പെടുകയാണ് ഭാരത്തിൽ.. ഇതു അതുക്കും മെല്ലെ, ദൈവമേ ഹൊള്ളോ ബ്രിക്‌സ് കൈയിൽ വച്ചപോല്ലേ ഇരികുമായിരിക്കും 😜😜",Negative
"പതിവു പോലെ ഈ ഫോണും over price ചെയ്യാൻ സാംസങ്ങിന് കഴിഞ്ഞു🙄 best, if priced between 20 to 22K",Negative
