Review_Text,Sentiment_Class,,,
QUALITY 144 കൊടുത്താലും പക്കാ ക്ലിയർ വീഡിയോസ് ആണ് മ്പളെ മച്ചാന്റെ മെയിൻ....!!✨️❤😍⚡️,Not_relevant,,,
Monitor-ഇൽ MKBHD-യുടെ WALLPAPER AANALLO😄,Not_relevant,,,
അടിപൊളി broll🥰🥰,Not_relevant,,,
ആപ്പ്‌ ഫ്രീ ആണെങ്കിൽ amount കാണിക്കില്ല. In app purchase എന്ന് കാണിക്കുന്നുണ്ടെങ്കിൽ app ലെ എല്ലാ options കിട്ടണമെങ്കിൽ pay ചെയ്യേണ്ടിവരും👍,Not_relevant,,,
ഏട്ടാ എനിക്ക് അഹ് ipad pro തരുമോ ....😂 .Digital painting student ആയിട്ട് എന്താ കാര്യം നമ്മക് സ്വപ്നം കാണാൻ മാത്രേ കഴിയൂ...😑.എപ്പോഴു൦ collage work ചെയ്യാൻ മറ്റുള്ളവരോട് ഇരക്കേണ്ട ഗതിയ എനിക്കൊക്കെ .... എന്തായാലും വീഡിയോ സൂപ്പർ ആയിട്ടുണ്ട്‌ .....🙌👍,Not_relevant,,,
Presentation quality ആണ് സാറേ ഇങ്ങേരുടെ main എന്തോ മറ്റുള്ള teck youtuber മാർ ഇങ്ങേരെ following ചെയ്തു പഠിക്കണം,Not_relevant,,,
Bro മാരക എഡിറ്റിംഗ് ആണ് ട്ടൊ പറയടെ വയ്യ,Not_relevant,,,
"Quality യെ പറ്റി പറയാൻ comment box ൽ വന്നപ്പോൾ ഇവിടെ ഫുൾ അത് തന്നെ, ഞാൻ ആയിട്ട് പറഞ്ഞു അവർത്തനവിരസത ഉണ്ടാക്കുന്നില്ല. .നിങ്ങൾ വേറെ ലെവൽ ആണ് broo.....",Not_relevant,,,
Unbox Therapy ആണോ ? 🤭,Not_relevant,,,
ഇങ്ങേരുടെ വീഡിയോ കണ്ട് പിടിച്ചുനിൽക്കാൻ വയ്യാതെ airpods pro വാങ്ങിയ ഞാൻ.ഇനി ഇതും..?🤔,Not_relevant,,,
Video Quality ഒന്നും പറയാൻ ഇല്ല. അപാരം 🔥... എന്നെ ഞെട്ടിച്ചത് മറ്റൊന്ന് ആയരുന്നു. എഡിറ്റ് ചെയ്യാൻ വേണ്ടി ഷൂട്ട് ചെയ്ത വീഡിയോ 😱 kiddillaamm !!!! ഒരു Professional cameraman എടുത്ത പോലെ ഉണ്ട്. ALL THE BESTT 🔥🔥🔥,Not_relevant,,,
അവതരണം എന്ന് പറഞ്ഞാൽ ഇതാണ്.......ഇനി കണ്ണടച്ചു പോയി വാങ്ങാം.... ‌  😍😘 🔥 our youtuber....ഹരീഷേട്ടാ🥰,Not_relevant,,,
Thank you so much for the comment. താങ്കൾ പർഞ്ഞ്ത്‌ വളരെ ശരിയാണ്. Budget phones review ചെയ്യാൻ ആരും review unit തരുന്നില്ല എന്നതാണ്. Channel growth കണ്ടിട്ട്‌ direct brands ഒക്കെ വന്ന്തുടങ്ങിയാൽപ്പിന്നെ എല്ലാം സാധിക്കും. അതിനായി കാത്തിരുന്നേപറ്റൂ. Hopefully എല്ലാം സാധിക്കും👍👍,Not_relevant,,,
"ഇന്ന് ആദ്യമായിട്ട് ആണ് ഈ ചാനൽ കാണുന്നത്, i pad pro ൽ serch recommendation ആയിട്ട് വന്നതാണ്.സാധരണ മലയാളം reviews കാണാറില്ല, quality ഇല്ലാത്ത ഉടായിപ്പ് വീഡിയോസ് ഇടുന്നത്കൊണ്ട് ആണ് കാണാത്തത് .പക്ഷെ നിങ്ങളുടെ വീഡിയോ കണ്ടപ്പോൾ ഞാൻ ഞെട്ടി, എവിടെയായിരുന്നു ഇത്രയും കാലം ??😍😍. In world mrwhostheboss .Now in Malayalam You 👌👌👌👌.ഒരു അഭ്യർത്ഥനയുണ്ട് : കുറച്ചു budget products review ചെയ്താൽ ഒരുപാട് പേർക്ക് ഉപകാരപ്പെടും, ചെയ്യുമ്പോൾ popular അകാൻ chance ഉള്ള products ചെയ്യണം, like upcoming oneplus nord , .Go ahead brother",Not_relevant,,,
njan nihal എനിക്ക് photography ദയകര ഇഷ്ടാണ് എന്നാൽ ഒരു camera വാങ്ങാൻ എന്റെ കൈയിൽ കാഷില്ല എന്നി കോരു camara വാങ്ങി തരുമോ.Pls ഇല്ലന്ന് പറയറുത് Pls ഞാൻ കോഴി കേടാണ് താമസിക്കുന്നത്ത് .Pls വാങ്ങിച്ചു തരണം Pls ikka onne vaghitharu pls,Not_relevant,,,
അടിപൊളി.... ഞൻ subscribe ചെയ്തു...,Not_relevant,,,
Mass featute ആയിരിക്കും .... 🔥.ആദ്യത്തെ വിഡിയോ നിങ്ങളുടെത് തന്നെയായിരിക്കണം ----.. Waiting💯💯😍,Not_relevant,,,
"എനിക്കു ഇത് vedikanilla kelp ഒന്നുല, എന്നാലും നിങ്ങടെ വീഡിയോ കാണാൻ രസാ",Not_relevant,,,
uff english ചാനെൽ കിട്ടവോ ഈ quality,Not_relevant,,,
Liadar Sensor നെ കുറിച്ച് കൂടുതലൊന്നുo പറഞ്ഞില്ലല്ലോ .......ഇത് വാങ്ങാൻ പൊകുന്നില്ലെങ്കിലും Apple Product കണ്ടോണ്ടിരിക്കാൻ തന്നെ നല്ല സുകവാ .... .Quality കിംഗ്‌🔥🔥🔥🔥.ഇനിയും | Pad Pro യെ പറ്റി വിഡിയോ വരുമെന്ന് പ്രതീക്ഷിക്കുന്നു ....,Not_relevant,,,
പിന്നല്ല..bro poli aan..😃😃🔥,Not_relevant,,,
നിങ്ങള് എന്തുകൊണ്ട് ഇത്ര under rated ആയിപ്പോയി! 😣😣,Not_relevant,,,
"i cant buy this one ,its a huge rate for me.....15,000,അകത്തു കിട്ടിയിരുനെഗില്‍ നാന്‍ അപ്പൊ ത.നെ വാങ്ങുമായിരുന്നു",Not_relevant,,,
"ക്വാളിറ്റി ആണ് സാറെ ഇയാളുടെ മെയിൻ. THIS NEVER GETS OLD, പൊളി സാനം🥰🥰🥰",Not_relevant,,,
പൊളി ഹരീഷേട്ടാ.... .എല്ലാ കമന്റ്‌സിനും റിപ്ലൈ.... .😍😍😍😍😍😍😍👌,Not_relevant,,,
"ചേട്ടന്റെ വീഡിയോ വന്നോ , വന്നോ ഇടക്ക് നോക്കുന്ന ഞാൻ ... 😎... ഓരോരോ വീഡിയോകളും കാണാൻ എന്താ ക്വാളിറ്റി😘😍.. കട്ട വെയ്റ്റിംഗ് ആണ് next വീഡിയോ📍...ഇവിടെ ഓരോർത്തർക് Apples product review ചെയ്യാൻ ചാകര പോലെ കിട്ടുന്നു.. ഞമ്മളിവിടെ തോട്ടിലെ നത്തോലി(പേരൽ)പിടിച്ചു നടക്കുന്നു😅.",Not_relevant,,,
എവിടെ ആയിരുന്നു bro എത്രയായി കണ്ടിട്ട്,Not_relevant,,,
നല്ലൊരു റിവ്യൂ ആരുന്നു ഹരീഷ് ഭായ്....മേടിക്കാൻ എന്തായാലും നമ്മളെ കൊണ്ട് താങ്ങില്ല...എനിക്ക് ആ വീഡിയോ ചെയ്തത് ഇഷ്ടമായി..Superb..,Not_relevant,,,
ഹരീഷേട്ടാ... പൊളി ആണേ😍👌🏻👌🏻.ആ കാമറ വെച്ചുള്ള BRoll വീഡിയോ മേക്കിങ്ങിലും സൂപ്പറാണെ...,Not_relevant,,,
"<b>Internet ശോകമായത് കൊണ്ട് 240pൽ ഇട്ട് കണ്ട്, ഹരീഷേട്ടന്റെ video quality ആസ്വധിക്കാൻ പറ്റാത്തത് ഞാൻ മാത്രമാണോ?</b>",Not_relevant,,,
"Purchase ചെയ്യാൻ എന്റെ പൊന്നോ എത്ര വീഡിയോ തപ്പി നോക്കി ഒന്നിലും മുഴുവനില്ല.🥵.But, ഇവിടെ ഒന്നിലും ഒരു കുറവും വന്നിട്ടില്ല...💖.Tnx💗Thank U soo much😍.New sub.r",Not_relevant,,,
Review എന്നാൽ ഇതാണ് ഒരുപാട് ഇഷ്ടപ്പെട്ടു,Not_relevant,,,
Airpod proyil kettondirukkunna aarenghilum ഉണ്ടോ.Neela mukku👇😍,Not_relevant,,,
എനിക്ക് തീരെ പിടിക്കുന്നില്ല മലയാളികളുടെ സ്വഭാവം.... കാരണം ഇത്രേയേം pwoli ആയ malayalam channel വേറെ ഇല്ല ennit ഇതിൽ അർഹിക്കുന്ന supports ഇല്ല 😑😑... വേണ്ടാത്ത ഊള ചാനൽ suopurt💯aakkum 😑😑,Not_relevant,,,
Bro growth slow ആണേലും കോഴ്‌പ്പം ഇല്ല ചാനൽ നിർത്തരുത് ട്ടോ....Sure one day this channel will be a huge success,Not_relevant,,,
Air pods pro ടെ review പല യൂട്യൂബ്ർസ് ചെയ്തു കണ്ടു..പക്ഷെ audio simulation കേൾപ്പിക്കാൻ തോന്നിയ ആ മനസ്സുണ്ടല്ലോ....അതാണ് കിടിലം..👌❤️,Not_relevant,,,
airpod pro വെച്ച് റിവ്യൂ കാണുന്ന ലെ ഞാൻ 👌🏻,Not_relevant,,,
നിങ്ങളുടെ Review കണ്ടതുകൊണ്ടാണ് Airpord&#47,Not_relevant,,,
നല്ല അവതരണം 👍👍👍👍 keep it up,Not_relevant,,,
ഈ റിവ്യു കണ്ടാൽ കടം വാങ്ങി എങ്കിലും .ഇത് വാങ്ങാൻ തോനുന്നു,Not_relevant,,,
"അഭിനയിച്ച് അഭിനയിച്ച് shazz brokku vella multiple personality disorderum veruvo ,🙃",Not_relevant,,,
ഒരു dislike പോലും ഇല്ല 😎,Not_relevant,,,
പൂച്ച സെർ :- ഇവൻ ഇപ്പോഴും എന്റെ പുറകിൽ തന്നാണോ 😂😂😂😂.ഒന്ന് നടക്കാനും സമ്മതിക്കില്ലേ ....,Not_relevant,,,
അടിപൊളി വീഡിയോസ് ആണ് പെർഫോർമൻസും കൊള്ളാം അവതരണം അടിപൊളി ആണ് lots of love frm മ്മളെ മലപ്പുറം 💕,Not_relevant,,,
Indian govt. Tax 👎 തീ കൊള്ള,Not_relevant,,,
2032 lum realme c20 യിൽ കാണുന്ന ഞാൻ.😁,Not_relevant,,,
ആർക്കും വാങ്ങാം ബ്രോ റിലയൻസ് il നിന്ന് ബജാജ് ഫിനാൻസ് വഴി 24 month no cost emi und 2700 something monthly emi varum no processing charge and no interest ngan ഇന്നലെ മേടിച്ചു 22,Not_relevant,,,
<b>ചുമരിൽ ഉള്ള ഫോട്ടോ</b>.<b>അനിയന്റെ ആണോ</b>,Not_relevant,,,
@ശ്യാം ഫക്കീർ മുഹമ്മദ് കൊല്ലം oman etra ind price.Ind money?,Not_relevant,,,
@Ameen sha അത് നല്ലകുകുറവാണല്ലോ 𝕓𝕣𝕠. ഇവിടെ ഒമാനിൽ നല്ല rate ഉണ്ട് 😕,Not_relevant,,,
ചേട്ടാ.ഈ ചർച്ച് ഏതാ. എവിടെയാ സ്ഥലം. മിക്ക വീഡിയോ കണ്ടിട്ടുണ്ട്,Not_relevant,,,
പ്രതാപേട്ടാ....ഒരു iphone വാങ്ങിച്ചു തരുമോ 🥺.ഒരു ചെറിയ പൈസന്റെ മതി..കയ്യിൽ ആണെങ്കിൽ പൈസ ഇല്ല 😑 വീട്ടുക്കാർ ആണെങ്കിൽ ആരും വാങ്ങി തരുകയും ഇല്ല 😑,Not_relevant,,,
<b>ഇങ്ങള്</b> <b>ഒരു</b> <b>ജിന്നാണ്</b>.<b>☺︎︎ꨄ︎☺︎︎</b>,Not_relevant,,,
Free fire കളിക്കുന്നവർ ഒണ്ടോ ഇവിടെ 👇🔥,Not_relevant,,,
എവിടെയോക്കെയോ   actor നന്ദുവിന്റെ voice 🤔,Not_relevant,,,
90k ക്കുവാങ്ങാൻ 25k ticket കൂലിയും കൊടുത്ത് വാങ്ങാൻ പോകുന്ന അൽമലയാളി😄😄😄,Not_relevant,,,
ഈ നാറി തന്നേ അല്ലേ i phone കുറ്റം പറയുന്നത്,Not_relevant,,,
"കിടിലൻ straight forward, honest review",Not_relevant,,,
ചേട്ടാ ഞാൻ ഫോണിനെ kurich ഒന്നും അറിയില്ല എനിക്ക് മാത്രം മൊബ് നമ്പർ ഒന്ന് തരുമോ,Not_relevant,,,
